,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windy,cntN,casualN,registeredN
13564,13565,2012-07-24,2,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,40,299,339,1,1.49738187059,0.158113883008,0.0578314931966
13565,13566,2012-07-24,2,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218,0,1.76226844213,0.127000127,0.0800640769025
13566,13567,2012-07-24,2,1,7,11,0,2,1,1,0.84,0.803,0.53,0.3284,45,156,201,0,1.81071492085,0.1490711985,0.0800640769025
13567,13568,2012-07-24,2,1,7,12,0,2,1,1,0.82,0.7879,0.56,0.2239,60,169,229,0,1.73032135051,0.129099444874,0.0769230769231
13568,13569,2012-07-24,2,1,7,13,0,2,1,1,0.84,0.803,0.53,0.2985,73,200,273,0,1.62435292576,0.117041147196,0.0707106781187
13569,13570,2012-07-24,2,1,7,14,0,2,1,1,0.84,0.803,0.53,0.2239,48,196,244,0,1.69272842266,0.144337567297,0.0714285714286
13570,13571,2012-07-24,2,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,73,212,285,0,1.59923255252,0.117041147196,0.0686802819743
13571,13572,2012-07-24,2,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455,0,1.33038021048,0.107832773203,0.0520579206295
13572,13573,2012-07-24,2,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,94,775,869,0,1.00554579498,0.103142124626,0.0359210604054
13573,13574,2012-07-24,2,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877,0,1.0010015025,0.0953462589246,0.0361079072337
13574,13575,2012-07-24,2,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,109,523,632,0,1.15701689083,0.0957826285221,0.0437269469447
13575,13576,2012-07-24,2,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,85,438,523,0,1.25491161028,0.108465228909,0.0477818482567
13576,13577,2012-07-24,2,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,53,325,378,0,1.43443827637,0.137360563949,0.0554700196225
13577,13578,2012-07-24,2,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,43,226,269,0,1.63299316186,0.152498570333,0.0665190105238
13578,13579,2012-07-24,2,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,38,154,192,0,1.83803655523,0.162221421131,0.0805822964025
13579,13580,2012-07-25,2,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,9,57,66,0,2.44704392116,0.333333333333,0.132453235707
13580,13581,2012-07-25,2,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,2,26,28,0,2.79508497187,0.707106781187,0.196116135138
13581,13582,2012-07-25,2,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,1,11,12,0,3.00150112594,1.0,0.301511344578
13582,13583,2012-07-25,2,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,1,11,12,0,3.00150112594,1.0,0.301511344578
13583,13584,2012-07-25,2,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4,0,3.11588476425,inf,0.5
13584,13585,2012-07-25,2,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,5,54,59,0,2.50784931288,0.4472135955,0.136082763488
13585,13586,2012-07-25,2,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,11,179,190,0,1.84427778391,0.301511344578,0.0747435092752
13586,13587,2012-07-25,2,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507,0,1.27205462829,0.171498585143,0.0459800489872
13587,13588,2012-07-25,2,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788,0,1.05059638272,0.152498570333,0.0366371652724
13588,13589,2012-07-25,2,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,65,277,342,0,1.49237109735,0.124034734589,0.0600841768126
13589,13590,2012-07-25,2,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,68,163,231,1,1.72516389836,0.121267812518,0.0783260449988
13590,13591,2012-07-25,2,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281,1,1.6074760739,0.112508790093,0.070359754473
13591,13592,2012-07-25,2,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310,1,1.54857403271,0.11396057646,0.065512178208
13592,13593,2012-07-25,2,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,81,231,312,0,1.54487373104,0.111111111111,0.065795169496
13593,13594,2012-07-25,2,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,88,159,247,0,1.68549965616,0.106600358178,0.0793051585718
13594,13595,2012-07-25,2,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317,0,1.53573779208,0.103142124626,0.0669649530182
13595,13596,2012-07-25,2,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,91,393,484,0,1.2964074471,0.104828483672,0.0504433272305
13596,13597,2012-07-25,2,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,130,783,913,1,0.983421572061,0.0877058019307,0.0357370844946
13597,13598,2012-07-25,2,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,104,787,891,0,0.994053465609,0.0980580675691,0.03564615029
13598,13599,2012-07-25,2,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698,0,1.1083777463,0.0928476690885,0.0414513336145
13599,13600,2012-07-25,2,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,106,461,567,0,1.21267812518,0.0971285862357,0.0465746432833
13600,13601,2012-07-25,2,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397,0,1.40580389279,0.118678165819,0.0553848775622
13601,13602,2012-07-25,2,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,55,223,278,0,1.61374306092,0.134839972493,0.0669649530182
13602,13603,2012-07-25,2,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,52,187,239,0,1.70498584868,0.138675049056,0.0731272424127
13603,13604,2012-07-26,2,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,27,65,92,0,2.27625726803,0.19245008973,0.124034734589
13604,13605,2012-07-26,2,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,6,23,29,0,2.78423023195,0.408248290464,0.208514414057
13605,13606,2012-07-26,2,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21,0,2.88675134595,0.4472135955,0.25
13606,13607,2012-07-26,2,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8,0,3.05708920258,inf,0.353553390593
13607,13608,2012-07-26,2,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,0,4,4,0,3.11588476425,inf,0.5
13608,13609,2012-07-26,2,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,2,40,42,0,2.65372446217,0.707106781187,0.158113883008
13609,13610,2012-07-26,2,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181,0,1.8764665626,0.25,0.0778498944162
13610,13611,2012-07-26,2,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495,0,1.28458748885,0.242535625036,0.0457389353746
13611,13612,2012-07-26,2,1,7,8,0,4,1,1,0.7,0.6667,0.74,0.2537,49,680,729,0,1.08721345509,0.142857142857,0.0383482494424
13612,13613,2012-07-26,2,1,7,9,0,4,1,1,0.72,0.6818,0.7,0.1343,55,289,344,0,1.48905839383,0.134839972493,0.0588235294118
13613,13614,2012-07-26,2,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,79,143,222,0,1.75142361026,0.112508790093,0.0836242010007
13614,13615,2012-07-26,2,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,69,143,212,0,1.77892016741,0.120385853086,0.0836242010007
13615,13616,2012-07-26,2,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279,0,1.61164592805,0.117041147196,0.0696733014292
13616,13617,2012-07-26,2,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242,0,1.69759959366,0.137360563949,0.0727392967453
13617,13618,2012-07-26,2,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213,0,1.77611208331,0.127000127,0.0813788458771
13618,13619,2012-07-26,2,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238,0,1.70746944191,0.124034734589,0.076028592127
13619,13620,2012-07-26,2,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374,0,1.44037800479,0.127000127,0.0566138517072
13620,13621,2012-07-26,2,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738,0,1.08147614087,0.0953462589246,0.0399043442234
13621,13622,2012-07-26,2,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688,0,1.11524934186,0.117041147196,0.0403238919273
13622,13623,2012-07-26,2,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614,0,1.17201807735,0.111803398875,0.0432742322408
13623,13624,2012-07-26,2,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446,0,1.34110445196,0.145864991498,0.0500626174322
13624,13625,2012-07-26,2,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271,1,1.62865585496,0.169030850946,0.0650944554904
13625,13626,2012-07-26,2,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234,1,1.71751346643,0.174077655956,0.0705345615859
13626,13627,2012-07-26,2,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145,0,2.00804832226,0.235702260396,0.0887356509416
13627,13628,2012-07-27,2,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,14,83,97,1,2.24733287488,0.267261241912,0.10976425999
13628,13629,2012-07-27,2,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54,0,2.54823595719,0.288675134595,0.154303349962
13629,13630,2012-07-27,2,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26,0,2.8171808491,0.353553390593,0.235702260396
13630,13631,2012-07-27,2,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12,0,3.00150112594,0.57735026919,0.333333333333
13631,13632,2012-07-27,2,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,3,5,8,1,3.05708920258,0.57735026919,0.4472135955
13632,13633,2012-07-27,2,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,3,34,37,1,2.70171613479,0.57735026919,0.171498585143
13633,13634,2012-07-27,2,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,10,129,139,1,2.03700210932,0.316227766017,0.0880450906326
13634,13635,2012-07-27,2,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,13,397,410,0,1.38808583078,0.277350098113,0.0501885613228
13635,13636,2012-07-27,2,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642,676,0,1.12366643744,0.171498585143,0.0394668518982
13636,13637,2012-07-27,2,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363,0,1.45710063157,0.171498585143,0.055131784642
13637,13638,2012-07-27,2,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231,1,1.72516389836,0.108465228909,0.0827605888602
13638,13639,2012-07-27,2,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251,0,1.67600380788,0.122169444356,0.0737209780774
13639,13640,2012-07-27,2,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,92,207,299,0,1.57134840264,0.104257207029,0.0695048046857
13640,13641,2012-07-27,2,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314,0,1.54119982874,0.10976425999,0.065795169496
13641,13642,2012-07-27,2,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,105,221,326,0,1.51969366063,0.0975900072949,0.0672672793996
13642,13643,2012-07-27,2,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323,0,1.52498570333,0.111111111111,0.0642824346533
13643,13644,2012-07-27,2,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499,0,1.28036879933,0.111803398875,0.0488531968746
13644,13645,2012-07-27,2,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,101,598,699,0,1.10769755124,0.099503719021,0.0408930410055
13645,13646,2012-07-27,2,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,100,522,622,0,1.1656310103,0.1,0.0437688109532
13646,13647,2012-07-27,2,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,93,423,516,0,1.26188616281,0.103695169473,0.0486216638326
13647,13648,2012-07-27,2,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354,0,1.47122471584,0.108465228909,0.060971076085
13648,13649,2012-07-27,2,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260,0,1.6552117772,0.118678165819,0.0727392967453
13649,13650,2012-07-27,2,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199,0,1.81668104878,0.144337567297,0.0813788458771
13650,13651,2012-07-27,2,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,34,155,189,1,1.84742233484,0.171498585143,0.0803219328902
13651,13652,2012-07-28,2,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191,0,1.8411492358,0.218217890236,0.0766964988847
13652,13653,2012-07-28,2,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80,0,2.35050247361,0.301511344578,0.120385853086
13653,13654,2012-07-28,2,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,14,76,90,1,2.28814380978,0.267261241912,0.114707866935
13654,13655,2012-07-28,2,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,10,33,43,1,2.64442942674,0.316227766017,0.174077655956
13655,13656,2012-07-28,2,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,1,10,11,0,3.01511344578,1.0,0.316227766017
13656,13657,2012-07-28,2,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,4,10,14,0,2.97482058654,0.5,0.316227766017
13657,13658,2012-07-28,2,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,10,40,50,0,2.58198889747,0.316227766017,0.158113883008
13658,13659,2012-07-28,2,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,18,58,76,0,2.37691344271,0.235702260396,0.13130643286
13659,13660,2012-07-28,2,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,36,127,163,0,1.93891683582,0.166666666667,0.0887356509416
13660,13661,2012-07-28,2,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337,0,1.50075056297,0.0953462589246,0.06637233116
13661,13662,2012-07-28,2,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395,0,1.40859042455,0.0880450906326,0.0613139339485
13662,13663,2012-07-28,2,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457,0,1.32803178815,0.0785674201318,0.058222250974
13663,13664,2012-07-28,2,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487,0,1.29315150028,0.0798086884468,0.0550481882563
13664,13665,2012-07-28,2,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498,0,1.28141957406,0.076028592127,0.0554700196225
13665,13666,2012-07-28,2,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494,0,1.28564869307,0.0733235575107,0.0569802882298
13666,13667,2012-07-28,2,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497,0,1.28247294011,0.0696733014292,0.0586210381761
13667,13668,2012-07-28,2,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487,0,1.29315150028,0.0693375245282,0.0598684340089
13668,13669,2012-07-28,2,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,199,280,479,0,1.30188910981,0.0708881205008,0.0597614304667
13669,13670,2012-07-28,2,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,481,0,1.29968811228,0.0813788458771,0.0550481882563
13670,13671,2012-07-28,2,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,115,223,338,1,1.49906337799,0.093250480824,0.0669649530182
13671,13672,2012-07-28,2,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,233,0,1.72005229038,0.112508790093,0.0805822964025
13672,13673,2012-07-28,2,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300,0,1.56941205144,0.103142124626,0.0696733014292
13673,13674,2012-07-28,2,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,276,0,1.61796200423,0.106600358178,0.0729324957489
13674,13675,2012-07-28,2,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208,0,1.7902871851,0.138675049056,0.0800640769025
13675,13676,2012-07-29,2,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,188,0,1.85058302549,0.130188910981,0.0880450906326
13676,13677,2012-07-29,2,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,158,0,1.95740073172,0.142857142857,0.0957826285221
13677,13678,2012-07-29,2,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,112,0,2.16168850584,0.174077655956,0.112508790093
13678,13679,2012-07-29,2,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,18,37,55,0,2.54000254,0.235702260396,0.164398987305
13679,13680,2012-07-29,2,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.194,2,11,13,0,2.98807152334,0.707106781187,0.301511344578
13680,13681,2012-07-29,2,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,3,14,17,0,2.93610109757,0.57735026919,0.267261241912
13681,13682,2012-07-29,2,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,6,12,18,0,2.92352673102,0.408248290464,0.288675134595
13682,13683,2012-07-29,2,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,4,36,40,0,2.67261241912,0.5,0.166666666667
13683,13684,2012-07-29,2,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,37,90,127,0,2.08969189764,0.164398987305,0.105409255339
13684,13685,2012-07-29,2,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,64,162,226,0,1.74077655956,0.125,0.0785674201318
13685,13686,2012-07-29,2,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,123,258,381,1,1.43003138953,0.0901669634667,0.0622572806365
13686,13687,2012-07-29,2,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,183,326,509,0,1.26897831271,0.0739221270955,0.0553848775622
13687,13688,2012-07-29,2,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,154,357,511,0,1.26693979202,0.0805822964025,0.0529256124025
13688,13689,2012-07-29,2,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,483,0,1.29749824027,0.0743294146247,0.0575435337648
13689,13690,2012-07-29,2,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,231,291,522,0,1.25590089826,0.065795169496,0.0586210381761
13690,13691,2012-07-29,2,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,195,306,501,0,1.27827498141,0.0716114874039,0.0571661950475
13691,13692,2012-07-29,2,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,191,330,521,0,1.2568925296,0.0723574605292,0.0550481882563
13692,13693,2012-07-29,2,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,164,367,531,0,1.24708057211,0.0780868809443,0.0521995750972
13693,13694,2012-07-29,2,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,117,302,419,0,1.37620470641,0.0924500327042,0.0575435337648
13694,13695,2012-07-29,2,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,143,300,443,0,1.3447372472,0.0836242010007,0.057735026919
13695,13696,2012-07-29,2,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,75,228,303,0,1.563645668,0.115470053838,0.0662266178533
13696,13697,2012-07-29,2,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,72,199,271,0,1.62865585496,0.117851130198,0.0708881205008
13697,13698,2012-07-29,2,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,31,117,148,0,1.99601196014,0.179605302027,0.0924500327042
13698,13699,2012-07-29,2,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,18,82,100,1,2.23049868373,0.235702260396,0.110431526075
13699,13700,2012-07-30,2,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,12,46,58,0,2.51577302713,0.288675134595,0.147441956155
13700,13701,2012-07-30,2,1,7,1,0,1,1,1,0.7,0.6667,0.74,0.0,4,15,19,1,2.9111125487,0.5,0.258198889747
13701,13702,2012-07-30,2,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0,2,6,8,1,3.05708920258,0.707106781187,0.408248290464
13702,13703,2012-07-30,2,1,7,3,0,1,1,1,0.66,0.6061,0.83,0.0,0,3,3,1,3.13112145543,inf,0.57735026919
13703,13704,2012-07-30,2,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,0,5,5,1,3.10086836473,inf,0.4472135955
13704,13705,2012-07-30,2,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,4,43,47,0,2.60820265479,0.5,0.152498570333
13705,13706,2012-07-30,2,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,161,0,1.9462473604,0.408248290464,0.0803219328902
13706,13707,2012-07-30,2,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,14,455,469,0,1.31419774644,0.267261241912,0.0468807230938
13707,13708,2012-07-30,2,1,7,8,0,1,1,1,0.72,0.697,0.74,0.1045,31,720,751,0,1.07334697685,0.179605302027,0.037267799625
13708,13709,2012-07-30,2,1,7,9,0,1,1,1,0.74,0.697,0.7,0.0,34,259,293,1,1.58311896715,0.171498585143,0.0621369766001
13709,13710,2012-07-30,2,1,7,10,0,1,1,1,0.74,0.697,0.66,0.2239,54,135,189,0,1.84742233484,0.136082763488,0.0860662965824
13710,13711,2012-07-30,2,1,7,11,0,1,1,1,0.78,0.7273,0.55,0.1343,69,146,215,0,1.77053557949,0.120385853086,0.0827605888602
13711,13712,2012-07-30,2,1,7,12,0,1,1,1,0.76,0.7121,0.58,0.1045,77,201,278,0,1.61374306092,0.11396057646,0.0705345615859
13712,13713,2012-07-30,2,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,57,169,226,0,1.74077655956,0.132453235707,0.0769230769231
13713,13714,2012-07-30,2,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,87,167,254,0,1.6689863152,0.107211253484,0.0773823232534
13714,13715,2012-07-30,2,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,51,185,236,0,1.71246936313,0.140028008403,0.0735214622094
13715,13716,2012-07-30,2,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,88,337,425,0,1.36845137876,0.106600358178,0.0544734710703
13716,13717,2012-07-30,2,1,7,17,0,1,1,1,0.76,0.697,0.55,0.3284,62,765,827,0,1.02814515144,0.127000127,0.0361550763031
13717,13718,2012-07-30,2,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,77,735,812,0,1.03639464301,0.11396057646,0.0368855556782
13718,13719,2012-07-30,2,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,81,584,665,0,1.13227703414,0.111111111111,0.0413802944301
13719,13720,2012-07-30,2,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,78,384,462,0,1.32221471337,0.113227703414,0.051031036308
13720,13721,2012-07-30,2,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.194,71,251,322,0,1.52676204138,0.118678165819,0.0631194403098
13721,13722,2012-07-30,2,1,7,22,0,1,1,1,0.7,0.6667,0.74,0.2239,47,183,230,0,1.72773685116,0.145864991498,0.0739221270955
13722,13723,2012-07-30,2,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.194,34,116,150,0,1.98810693122,0.171498585143,0.0928476690885
13723,13724,2012-07-31,2,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,11,27,38,0,2.69190951029,0.301511344578,0.19245008973
13724,13725,2012-07-31,2,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,3,18,21,0,2.88675134595,0.57735026919,0.235702260396
13725,13726,2012-07-31,2,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,0,8,8,0,3.05708920258,inf,0.353553390593
13726,13727,2012-07-31,2,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,1,5,6,0,3.08606699924,1.0,0.4472135955
13727,13728,2012-07-31,2,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,0,3.08606699924,inf,0.408248290464
13728,13729,2012-07-31,2,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,5,40,45,0,2.62612865719,0.4472135955,0.158113883008
13729,13730,2012-07-31,2,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,2,192,194,0,1.83185826362,0.707106781187,0.0721687836487
13730,13731,2012-07-31,2,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,21,492,513,0,1.26491106407,0.218217890236,0.0450834817334
13731,13732,2012-07-31,2,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,30,730,760,0,1.06721701823,0.182574185835,0.0370116605099
13732,13733,2012-07-31,2,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,31,302,333,0,1.50755672289,0.179605302027,0.0575435337648
13733,13734,2012-07-31,2,1,7,10,0,2,1,1,0.72,0.6818,0.66,0.0,73,154,227,1,1.73552533625,0.117041147196,0.0805822964025
13734,13735,2012-07-31,2,1,7,11,0,2,1,1,0.76,0.7121,0.58,0.0,54,170,224,1,1.74607573942,0.136082763488,0.0766964988847
13735,13736,2012-07-31,2,1,7,12,0,2,1,1,0.8,0.7273,0.46,0.0,50,198,248,1,1.68311056969,0.141421356237,0.0710669054519
13736,13737,2012-07-31,2,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,69,219,288,0,1.59313246969,0.120385853086,0.0675737378399
13737,13738,2012-07-31,2,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,72,188,260,0,1.6552117772,0.117851130198,0.0729324957489
13738,13739,2012-07-31,2,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115,144,0,2.01619459636,0.185695338177,0.093250480824
13739,13740,2012-07-31,2,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,66,336,402,0,1.39890927598,0.123091490979,0.054554472559
13740,13741,2012-07-31,2,1,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,94,726,820,0,1.03197031271,0.103142124626,0.0371134809513
13741,13742,2012-07-31,2,1,7,18,0,2,1,1,0.76,0.697,0.55,0.2836,99,758,857,0,1.01170225532,0.100503781526,0.0363216356146
13742,13743,2012-07-31,2,1,7,19,0,2,1,0,0.74,0.6818,0.62,0.3582,90,524,614,0,1.17201807735,0.105409255339,0.0436852028331
13743,13744,2012-07-31,2,1,7,20,0,2,1,0,0.7,0.6515,0.7,0.194,55,397,452,0,1.33392632128,0.134839972493,0.0501885613228
13744,13745,2012-07-31,2,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,60,292,352,0,1.47441956155,0.129099444874,0.0585205735981
13745,13746,2012-07-31,2,1,7,22,0,2,1,1,0.68,0.6364,0.74,0.2537,33,224,257,0,1.66205623829,0.174077655956,0.0668153104781
13746,13747,2012-07-31,2,1,7,23,0,2,1,1,0.66,0.6061,0.83,0.1642,20,127,147,0,2.0,0.22360679775,0.0887356509416
